Temps (s);Vitesse angulaire (rad/s)
43,69376;2,5364943
43,702095;2,5358307
43,71043;2,5351675
43,718765;2,5345042
43,7271;2,5338411
43,735435;2,5331783
43,74377;2,5325155
43,752106;2,531853
43,76044;2,5311906
43,768776;2,5305285
43,77711;2,5298665
43,785446;2,5292046
43,79378;2,528543
43,802116;2,5278816
43,81045;2,5272202
43,818787;2,526559
43,82712;2,5258982
43,835457;2,5252373
43,843792;2,5245767
43,852127;2,5239162
43,860462;2,523256
43,868797;2,522596
43,877132;2,521936
43,885468;2,5212762
43,893803;2,5206165
43,902138;2,519957
43,910473;2,5192978
43,918808;2,5186388
43,927143;2,5179799
43,93548;2,517321
43,943813;2,5166626
43,95215;2,5160043
43,960484;2,515346
43,96882;2,514688
43,977154;2,5140302
43,98549;2,5133724
43,993824;2,5127149
44,00216;2,5120575
44,010494;2,5114005
44,01883;2,5107434
44,027164;2,5100865
44,0355;2,50943
44,043835;2,5087733
44,05217;2,508117
44,060505;2,5074608
44,06884;2,506805
44,077175;2,506149
44,08551;2,5054934
44,093845;2,504838
44,10218;2,5041828
44,110516;2,5035276
44,11885;2,5028727
44,127186;2,502218
44,13552;2,5015633
44,143856;2,5009089
44,15219;2,5002546
44,160526;2,4996006
44,16886;2,4989467
44,177197;2,498293
44,18553;2,4976394
44,193867;2,496986
44,2022;2,4963326
44,210537;2,4956796
44,218872;2,4950268
44,227207;2,494374
44,235542;2,4937215
44,243877;2,4930692
44,252213;2,4924169
44,260548;2,4917648
44,268883;2,491113
44,277218;2,4904613
44,285553;2,4898098
44,293888;2,4891584
44,302223;2,4885073
44,31056;2,4878561
44,318893;2,4872053
44,32723;2,4865546
44,335564;2,4859042
44,3439;2,4852538
44,352234;2,4846036
44,36057;2,4839537
44,368904;2,4833038
44,37724;2,482654
44,385574;2,4820046
44,39391;2,4813554
44,402245;2,4807062
44,41058;2,4800572
44,418915;2,4794085
44,42725;2,4787598
44,435585;2,4781113
44,44392;2,477463
44,452255;2,476815
44,46059;2,476167
44,468925;2,4755192
44,47726;2,4748716
44,485596;2,474224
44,49393;2,4735768
44,502266;2,4729297
44,5106;2,472283
44,518936;2,471636
44,52727;2,4709895
44,535606;2,470343
44,54394;2,4696968
44,552277;2,4690506
44,56061;2,4684048
44,568947;2,467759
44,577282;2,4671133
44,585617;2,4664679
44,593952;2,4658227
44,602287;2,4651775
44,610622;2,4645326
44,618958;2,463888
44,627293;2,4632432
44,635628;2,4625988
44,643963;2,4619546
44,652298;2,4613106
44,660633;2,4606667
44,66897;2,460023
44,677303;2,4593794
44,68564;2,458736
44,693974;2,4580927
44,70231;2,4574497
44,710644;2,456807
44,71898;2,4561641
44,727314;2,4555216
44,73565;2,4548793
44,743984;2,454237
44,75232;2,453595
44,760654;2,452953
44,76899;2,4523113
44,777325;2,4516697
44,78566;2,4510283
44,793995;2,4503872
44,80233;2,4497461
44,810665;2,4491053
44,819;2,4484646
44,827335;2,447824
44,83567;2,4471836
44,844006;2,4465435
44,85234;2,4459033
44,860676;2,4452634
44,86901;2,4446237
44,877346;2,4439843
44,88568;2,4433448
44,894016;2,4427056
44,90235;2,4420667
44,910686;2,4414277
44,91902;2,440789
44,927357;2,4401505
44,93569;2,439512
44,944027;2,4388738
44,952362;2,4382358
44,960697;2,437598
44,969032;2,4369602
44,977367;2,4363227
44,985703;2,4356854
44,994038;2,435048
45,002373;2,434411
45,010708;2,4337742
45,019043;2,4331374
45,027378;2,4325008
45,035713;2,4318645
45,04405;2,4312284
45,052383;2,4305923
45,06072;2,4299564
45,069054;2,4293208
45,07739;2,4286852
45,085724;2,4280498
45,09406;2,4274147
45,102394;2,4267795
45,11073;2,4261446
45,119064;2,42551
45,1274;2,4248755
45,135735;2,424241
45,14407;2,4236069
45,152405;2,422973
45,16074;2,422339
45,169075;2,4217052
45,17741;2,4210718
45,185745;2,4204383
45,19408;2,419805
45,202415;2,419172
45,21075;2,4185393
45,219086;2,4179065
45,22742;2,417274
45,235756;2,4166417
45,24409;2,4160094
45,252426;2,4153774
45,26076;2,4147456
45,269096;2,4141138
45,27743;2,4134822
45,285767;2,4128509
45,2941;2,4122195
45,302437;2,4115884
45,310772;2,4109576
45,319107;2,410327
45,327442;2,4096963
45,335777;2,409066
45,344112;2,4084358
45,352448;2,4078057
45,360783;2,4071758
45,369118;2,406546
45,377453;2,4059165
45,385788;2,405287
45,394123;2,4046578
45,40246;2,4040287
45,410793;2,4033997
45,41913;2,402771
45,427464;2,4021425
45,4358;2,401514
45,444134;2,4008858
45,45247;2,4002578
45,460804;2,3996298
45,46914;2,399002
45,477474;2,3983746
45,48581;2,397747
45,494144;2,3971198
45,50248;2,3964927
45,510815;2,3958657
45,51915;2,3952389
45,527485;2,3946123
45,53582;2,3939857
45,544155;2,3933594
45,55249;2,3927333
45,560825;2,3921075
45,56916;2,3914816
45,577496;2,390856
45,58583;2,3902307
45,594166;2,3896053
45,6025;2,3889802
45,610836;2,3883553
45,61917;2,3877304
45,627506;2,3871057
45,63584;2,3864813
45,644176;2,3858569
45,65251;2,3852327
45,660847;2,3846087
45,66918;2,3839848
45,677517;2,383361
45,685852;2,3827376
45,694187;2,3821142
45,702522;2,381491
45,710857;2,380868
45,719193;2,3802452
45,727528;2,3796225
45,735863;2,379
45,744198;2,3783777
45,752533;2,3777554
45,760868;2,3771334
45,769203;2,3765116
45,77754;2,3758898
45,785873;2,3752682
45,79421;2,374647
45,802544;2,3740256
45,81088;2,3734045
45,819214;2,3727837
45,82755;2,3721628
45,835884;2,3715422
45,84422;2,3709219
45,852554;2,3703015
45,86089;2,3696814
45,869225;2,3690615
45,87756;2,3684416
45,885895;2,367822
45,89423;2,3672025
45,902565;2,3665833
45,9109;2,3659642
45,919235;2,3653452
45,92757;2,3647265
45,935905;2,3641078
45,94424;2,3634894
45,952576;2,3628712
45,96091;2,362253
45,969246;2,361635
45,97758;2,3610172
45,985916;2,3603995
45,99425;2,359782
46,002586;2,3591647
46,01092;2,3585474
46,019257;2,3579304
46,02759;2,3573136
46,035927;2,3566968
46,044262;2,3560803
46,052597;2,355464
46,060932;2,3548477
46,069267;2,3542316
46,077602;2,3536158
46,085938;2,353
46,094273;2,3523843
46,102608;2,351769
46,110943;2,3511536
46,119278;2,3505385
46,127613;2,3499236
46,13595;2,3493087
46,144283;2,348694
46,15262;2,3480797
46,160954;2,3474655
46,16929;2,3468513
46,177624;2,3462374
46,18596;2,3456237
46,194294;2,34501
46,20263;2,3443966
46,210964;2,3437834
46,2193;2,3431702
46,227634;2,3425572
46,23597;2,3419445
46,244305;2,3413317
46,25264;2,3407192
46,260975;2,340107
46,26931;2,3394947
46,277645;2,3388827
46,28598;2,338271
46,294315;2,3376591
46,30265;2,3370476
46,310986;2,3364363
46,31932;2,335825
46,327656;2,335214
46,33599;2,334603
46,344326;2,3339922
46,35266;2,3333817
46,360996;2,3327713
46,36933;2,332161
46,377666;2,3315508
46,386;2,330941
46,394337;2,330331
46,40267;2,3297215
46,411007;2,329112
46,419342;2,3285027
46,427677;2,3278935
46,436012;2,3272846
46,444347;2,3266757
46,452682;2,326067
46,461018;2,3254585
46,469353;2,32485
46,477688;2,3242419
46,486023;2,323634
46,494358;2,323026
46,502693;2,3224182
46,51103;2,3218107
46,519363;2,3212032
46,5277;2,320596
46,536034;2,319989
46,54437;2,319382
46,552704;2,3187752
46,56104;2,3181686
46,569374;2,317562
46,57771;2,3169558
46,586044;2,3163497
46,59438;2,3157437
46,602715;2,3151379
46,61105;2,3145323
46,619385;2,3139267
46,62772;2,3133214
46,636055;2,3127162
46,64439;2,3121111
46,652725;2,3115063
46,66106;2,3109016
46,669395;2,310297
46,67773;2,3096926
46,686066;2,3090885
46,6944;2,3084843
46,702736;2,3078804
46,71107;2,3072767
46,719406;2,306673
46,72774;2,3060696
46,736076;2,3054664
46,74441;2,3048632
46,752747;2,3042603
46,76108;2,3036575
46,769417;2,3030548
46,777752;2,3024523
46,786087;2,30185
46,794422;2,3012478
46,802757;2,3006458
46,811092;2,300044
46,819427;2,2994423
46,827763;2,2988408
46,836098;2,2982395
46,844433;2,2976382
46,852768;2,2970371
46,861103;2,2964363
46,86944;2,2958355
46,877773;2,295235
46,88611;2,2946346
46,894444;2,2940342
46,90278;2,2934341
46,911114;2,292834
46,91945;2,2922342
46,927784;2,2916346
46,93612;2,291035
46,944454;2,2904356
46,95279;2,2898364
46,961124;2,2892373
46,96946;2,2886384
46,977795;2,2880397
46,98613;2,287441
46,994465;2,2868426
47,0028;2,2862444
47,011135;2,2856462
47,01947;2,2850482
47,027805;2,2844505
47,03614;2,2838528
47,044476;2,2832553
47,05281;2,282658
47,061146;2,2820609
47,06948;2,2814639
47,077816;2,280867
47,08615;2,2802703
47,094486;2,2796738
47,10282;2,2790775
47,111156;2,2784812
47,11949;2,2778852
47,127827;2,2772894
47,13616;2,2766936
47,144497;2,276098
47,152832;2,2755027
47,161167;2,2749074
47,169502;2,2743123
47,177837;2,2737172
47,186172;2,2731223
47,194508;2,2725277
47,202843;2,271933
47,211178;2,2713387
47,219513;2,2707446
47,227848;2,2701504
47,236183;2,2695565
47,24452;2,2689629
47,252853;2,2683692
47,26119;2,2677758
47,269524;2,2671826
47,27786;2,2665894
47,286194;2,2659965
47,29453;2,2654037
47,302864;2,264811
47,3112;2,2642186
47,319534;2,2636263
47,32787;2,263034
47,336205;2,262442
47,34454;2,26185
47,352875;2,2612584
47,36121;2,2606668
47,369545;2,2600753
47,37788;2,259484
47,386215;2,258893
47,39455;2,258302
47,402885;2,2577112
47,41122;2,2571206
47,419556;2,25653
47,42789;2,2559397
47,436226;2,2553496
47,44456;2,2547596
47,452896;2,2541697
47,46123;2,25358
47,469566;2,2529905
47,4779;2,252401
47,486237;2,251812
47,49457;2,2512228
47,502907;2,250634
47,511242;2,250045
47,519577;2,2494564
47,527912;2,248868
47,536247;2,2482796
47,544582;2,2476914
47,552917;2,2471035
47,561253;2,2465155
47,569588;2,2459278
47,577923;2,2453403
47,586258;2,244753
47,594593;2,2441657
47,60293;2,2435787
47,611263;2,2429917
47,6196;2,242405
47,627934;2,2418182
47,63627;2,2412317
47,644604;2,2406454
47,65294;2,2400591
47,661274;2,239473
47,66961;2,2388873
47,677944;2,2383015
47,68628;2,237716
47,694614;2,2371306
47,70295;2,2365453
47,711285;2,2359602
47,71962;2,2353754
47,727955;2,2347906
47,73629;2,234206
47,744625;2,2336214
47,75296;2,233037
47,761295;2,2324529
47,76963;2,2318687
47,777966;2,2312849
47,7863;2,2307012
47,794636;2,2301176
47,80297;2,2295341
47,811306;2,228951
47,81964;2,2283678
47,827976;2,2277849
47,83631;2,2272022
47,844646;2,2266195
47,85298;2,226037
47,861317;2,2254546
47,86965;2,2248724
47,877987;2,2242904
47,886322;2,2237084
47,894657;2,2231266
47,902992;2,2225451
47,911327;2,2219636
47,919662;2,2213824
47,927998;2,2208014
47,936333;2,2202203
47,944668;2,2196395
47,953003;2,2190588
47,961338;2,2184782
47,969673;2,217898
47,97801;2,2173176
47,986343;2,2167375
47,99468;2,2161577
48,003014;2,2155778
48,01135;2,2149982
48,019684;2,214419
48,02802;2,2138395
48,036354;2,2132604
48,04469;2,2126813
48,053024;2,2121024
48,06136;2,2115238
48,069695;2,2109451
48,07803;2,2103667
48,086365;2,2097886
48,0947;2,2092104
48,103035;2,2086325
48,11137;2,2080548
48,119705;2,207477
48,12804;2,2068996
48,136375;2,2063222
48,14471;2,205745
48,153046;2,205168
48,16138;2,204591
48,169716;2,2040143
48,17805;2,2034378
48,186386;2,2028613
48,19472;2,202285
48,203056;2,2017088
48,21139;2,2011328
48,219727;2,200557
48,22806;2,1999812
48,236397;2,1994057
48,24473;2,1988304
48,253067;2,198255
48,261402;2,19768
48,269737;2,1971052
48,278072;2,1965303
48,286407;2,1959558
48,294743;2,1953812
48,303078;2,1948068
48,311413;2,1942327
48,319748;2,1936586
48,328083;2,1930847
48,33642;2,192511
48,344753;2,1919374
48,35309;2,191364
48,361423;2,1907907
48,36976;2,1902175
48,378094;2,1896446
48,38643;2,1890717
48,394764;2,188499
48,4031;2,1879265
48,411434;2,187354
48,41977;2,186782
48,428104;2,18621
48,43644;2,185638
48,444775;2,1850662
48,45311;2,1844945
48,461445;2,183923
48,46978;2,1833518
48,478115;2,1827805
48,48645;2,1822095
48,494785;2,1816387
48,50312;2,181068
48,511456;2,1804974
48,51979;2,1799269
48,528126;2,1793566
48,53646;2,1787865
48,544796;2,1782165
48,55313;2,1776466
48,561466;2,177077
48,5698;2,1765075
48,578136;2,1759381
48,58647;2,1753688
48,594807;2,1747997
48,60314;2,1742308
48,611477;2,173662
48,619812;2,1730933
48,628147;2,172525
48,636482;2,1719565
48,644817;2,1713884
48,653152;2,1708202
48,661488;2,1702523
48,669823;2,1696846
48,678158;2,169117
48,686493;2,1685495
48,694828;2,1679823
48,703163;2,1674151
48,7115;2,1668482
48,719833;2,1662812
48,72817;2,1657145
48,736504;2,165148
48,74484;2,1645815
48,753174;2,1640153
48,76151;2,163449
48,769844;2,162883
48,77818;2,1623173
48,786514;2,1617515
48,79485;2,161186
48,803185;2,1606207
48,81152;2,1600554
48,819855;2,1594903
48,82819;2,1589253
48,836525;2,1583605
48,84486;2,157796
48,853195;2,1572313
48,86153;2,156667
48,869865;2,156103
48,8782;2,1555388
48,886536;2,154975
48,89487;2,154411
48,903206;2,1538475
48,91154;2,153284
48,919876;2,1527207
48,92821;2,1521575
48,936546;2,1515944
48,94488;2,1510315
48,953217;2,1504688
48,96155;2,1499062
48,969887;2,1493437
48,97822;2,1487815
48,986557;2,1482193
48,994892;2,1476574
49,003227;2,1470954
49,011562;2,1465337
49,019897;2,1459723
49,028233;2,1454108
49,036568;2,1448495
49,044903;2,1442885
49,053238;2,1437275
49,061573;2,1431668
49,06991;2,142606
49,078243;2,1420455
49,08658;2,1414852
49,094913;2,140925
49,10325;2,140365
49,111584;2,1398048
49,11992;2,139245
49,128254;2,1386855
49,13659;2,138126
49,144924;2,1375666
49,15326;2,1370075
49,161594;2,1364484
49,16993;2,1358895
49,178265;2,1353307
49,1866;2,134772
49,194935;2,1342137
49,20327;2,1336553
49,211605;2,1330972
49,21994;2,132539
49,228275;2,1319811
49,23661;2,1314235
49,244946;2,1308658
49,25328;2,1303084
49,261616;2,129751
49,26995;2,1291938
49,278286;2,1286368
49,28662;2,12808
49,294956;2,1275232
49,30329;2,1269667
49,311626;2,1264102
49,31996;2,125854
49,328297;2,1252978
49,33663;2,1247418
49,344967;2,124186
49,353302;2,1236303
49,361637;2,1230748
49,369972;2,1225193
49,378307;2,121964
49,386642;2,121409
49,394978;2,120854
49,403313;2,120299
49,411648;2,1197443
49,419983;2,1191897
49,428318;2,1186354
49,436653;2,118081
49,44499;2,117527
49,453323;2,116973
49,46166;2,116419
49,469994;2,1158655
49,47833;2,1153119
49,486664;2,1147585
49,495;2,1142054
49,503334;2,1136522
49,51167;2,1130993
49,520004;2,1125464
49,52834;2,1119938
49,536674;2,1114414
49,54501;2,110889
49,553345;2,1103368
49,56168;2,1097846
49,570015;2,1092327
49,57835;2,108681
49,586685;2,1081293
49,59502;2,1075778
49,603355;2,1070263
49,61169;2,106475
49,620026;2,1059241
49,62836;2,1053731
49,636696;2,1048224
49,64503;2,1042717
49,653366;2,1037211
49,6617;2,1031709
49,670036;2,1026206
49,67837;2,1020706
49,686707;2,1015205
49,69504;2,1009707
49,703377;2,1004212
49,71171;2,0998716
49,720047;2,0993223
49,728382;2,098773
49,736717;2,098224
49,745052;2,097675
49,753387;2,0971262
49,761723;2,0965776
49,770058;2,096029
49,778393;2,0954807
49,786728;2,0949326
49,795063;2,0943844
49,8034;2,0938365
49,811733;2,0932887
49,82007;2,092741
49,828403;2,0921936
49,83674;2,0916462
49,845074;2,091099
49,85341;2,0905519
49,861744;2,090005
49,87008;2,0894582
49,878414;2,0889115
49,88675;2,088365
49,895084;2,0878186
49,90342;2,0872724
49,911755;2,0867264
49,92009;2,0861804
49,928425;2,0856347
49,93676;2,085089
49,945095;2,0845435
49,95343;2,0839982
49,961765;2,083453
49,9701;2,082908
49,978436;2,082363
49,98677;2,081818
49,995106;2,0812736
50,00344;2,080729
50,011776;2,0801847
50,02011;2,0796404
50,028446;2,0790963
50,03678;2,0785525
50,045116;2,0780087
50,05345;2,077465
50,061787;2,0769215
50,07012;2,076378
50,078457;2,075835
50,086792;2,0752919
50,095127;2,074749
50,103462;2,074206
50,111797;2,0736635
50,120132;2,073121
50,128468;2,0725787
50,136803;2,0720365
50,145138;2,0714943
50,153473;2,0709524
50,161808;2,0704107
50,170143;2,069869
50,17848;2,0693276
50,186813;2,0687861
50,19515;2,068245
50,203484;2,067704
50,21182;2,067163
50,220154;2,0666223
50,22849;2,0660815
50,236824;2,065541
50,24516;2,0650008
50,253494;2,0644605
50,26183;2,0639205
50,270164;2,0633805
50,2785;2,0628407
50,286835;2,0623012
50,29517;2,0617616
50,303505;2,0612223
50,31184;2,060683
50,320175;2,060144
50,32851;2,059605
50,336845;2,059066
50,34518;2,0585275
50,353516;2,057989
50,36185;2,0574505
50,370186;2,0569122
50,37852;2,056374
50,386856;2,0558362
50,39519;2,0552983
50,403526;2,0547607
50,41186;2,054223
50,420197;2,0536857
50,42853;2,0531485
50,436867;2,0526114
50,4452;2,0520744
50,453537;2,0515375
50,461872;2,0510008
50,470207;2,0504642
50,478542;2,0499277
50,486877;2,0493915
50,495213;2,0488553
50,503548;2,0483193
50,511883;2,0477834
50,520218;2,0472476
50,528553;2,0467122
50,53689;2,0461767
50,545223;2,0456414
50,55356;2,0451062
50,561893;2,0445712
50,57023;2,0440364
50,578564;2,0435016
50,5869;2,042967
50,595234;2,0424325
50,60357;2,0418983
50,611904;2,041364
50,62024;2,04083
50,628574;2,040296
50,63691;2,0397623
50,645245;2,0392287
50,65358;2,038695
50,661915;2,0381618
50,67025;2,0376287
50,678585;2,0370955
50,68692;2,0365627
50,695255;2,0360298
50,70359;2,0354972
50,711926;2,0349648
50,72026;2,0344324
50,728596;2,0339003
50,73693;2,033368
50,745266;2,0328362
50,7536;2,0323043
50,761936;2,0317726
50,77027;2,0312412
50,778606;2,0307097
50,78694;2,0301785
50,795277;2,0296474
50,80361;2,0291164
50,811947;2,0285857
50,820282;2,028055
50,828617;2,0275245
50,836952;2,026994
50,845287;2,0264637
50,853622;2,0259335
50,861958;2,0254035
50,870293;2,0248737
50,878628;2,024344
50,886963;2,0238144
50,895298;2,023285
50,903633;2,0227556
50,91197;2,0222263
50,920303;2,0216973
50,92864;2,0211685
50,936974;2,0206397
50,94531;2,020111
50,953644;2,0195825
50,96198;2,0190542
50,970314;2,018526
50,97865;2,017998
50,986984;2,0174701
50,99532;2,0169423
51,003654;2,0164146
51,01199;2,015887
51,020325;2,0153596
51,02866;2,0148325
51,036995;2,0143054
51,04533;2,0137784
51,053665;2,0132515
51,062;2,0127249
51,070335;2,0121982
51,07867;2,0116718
51,087006;2,0111456
51,09534;2,0106194
51,103676;2,0100935
51,11201;2,0095675
51,120346;2,0090418
51,12868;2,0085163
51,137016;2,0079908
51,14535;2,0074656
51,153687;2,0069404
51,16202;2,0064154
51,170357;2,0058904
51,17869;2,0053656
51,187027;2,004841
51,195362;2,0043166
51,203697;2,0037923
51,212032;2,003268
51,220367;2,002744
51,228703;2,00222
51,237038;2,001696
51,245373;2,0011725
51,253708;2,000649
51,262043;2,0001256
51,27038;1,9996024
51,278713;1,9990793
51,28705;1,9985564
51,295383;1,9980335
51,30372;1,9975108
51,312054;1,9969882
51,32039;1,9964658
51,328724;1,9959435
51,33706;1,9954214
51,345394;1,9948994
51,35373;1,9943775
51,362064;1,9938557
51,3704;1,993334
51,378735;1,9928126
51,38707;1,9922913
51,395405;1,9917701
51,40374;1,9912491
51,412075;1,9907281
51,42041;1,9902073
51,428745;1,9896866
51,43708;1,9891661
51,445415;1,9886458
51,45375;1,9881256
51,462086;1,9876055
51,47042;1,9870855
51,478756;1,9865656
51,48709;1,9860458
51,495426;1,9855263
51,50376;1,9850069
51,512096;1,9844877
51,52043;1,9839685
51,528767;1,9834495
51,5371;1,9829305
51,545437;1,9824117
51,553772;1,9818932
51,562107;1,9813747
51,570442;1,9808564
51,578777;1,9803382
51,587112;1,9798201
51,595448;1,9793022
51,603783;1,9787843
51,612118;1,9782666
51,620453;1,9777491
51,628788;1,9772317
51,637123;1,9767145
51,64546;1,9761974
51,653793;1,9756804
51,66213;1,9751635
51,670464;1,9746467
51,6788;1,9741302
51,687134;1,9736137
51,69547;1,9730974
51,703804;1,9725813
51,71214;1,9720652
51,720474;1,9715493
51,72881;1,9710335
51,737144;1,9705178
51,74548;1,9700023
51,753815;1,969487
51,76215;1,9689717
51,770485;1,9684566
51,77882;1,9679416
51,787155;1,9674268
51,79549;1,966912
51,803825;1,9663975
51,81216;1,9658831
51,820496;1,9653689
51,82883;1,9648547
51,837166;1,9643407
51,8455;1,9638268
51,853836;1,963313
51,86217;1,9627993
51,870506;1,9622859
51,87884;1,9617726
51,887177;1,9612594
51,89551;1,9607463
51,903847;1,9602333
51,91218;1,9597205
51,920517;1,9592078
51,928852;1,9586952
51,937187;1,9581828
51,945522;1,9576706
51,953857;1,9571584
51,962193;1,9566464
51,970528;1,9561346
51,978863;1,9556228
51,987198;1,9551111
51,995533;1,9545996
52,00387;1,9540883
52,012203;1,9535772
52,02054;1,9530661
52,028873;1,9525552
52,03721;1,9520444
52,045544;1,9515337
52,05388;1,9510231
52,062214;1,9505126
52,07055;1,9500024
52,078884;1,9494923
52,08722;1,9489824
52,095554;1,9484725
52,10389;1,9479628
52,112225;1,9474531
52,12056;1,9469436
52,128895;1,9464343
52,13723;1,945925
52,145565;1,945416
52,1539;1,9449071
52,162235;1,9443983
52,17057;1,9438896
52,178905;1,9433811
52,18724;1,9428726
52,195576;1,9423643
52,20391;1,9418561
52,212246;1,9413482
52,22058;1,9408404
52,228916;1,9403327
52,23725;1,939825
52,245586;1,9393176
52,25392;1,9388102
52,262257;1,938303
52,27059;1,9377959
52,278927;1,9372889
52,287262;1,9367821
52,295597;1,9362755
52,303932;1,935769
52,312267;1,9352626
52,320602;1,9347563
52,328938;1,9342501
52,337273;1,9337441
52,345608;1,9332381
52,353943;1,9327323
52,362278;1,9322268
52,370613;1,9317213
52,37895;1,931216
52,387283;1,9307108
52,39562;1,9302057
52,403954;1,9297007
52,41229;1,9291959
52,420624;1,9286911
52,42896;1,9281865
52,437294;1,9276822
52,44563;1,9271779
52,453964;1,9266738
52,4623;1,9261698
52,470634;1,9256659
52,47897;1,9251621
52,487305;1,9246584
52,49564;1,9241549
52,503975;1,9236515
52,51231;1,9231482
52,520645;1,9226451
52,52898;1,9221421
52,537315;1,9216393
52,54565;1,9211366
52,553986;1,920634
52,56232;1,9201316
52,570656;1,9196292
52,57899;1,919127
52,587326;1,9186249
52,59566;1,9181229
52,603996;1,9176211
52,61233;1,9171195
52,620667;1,916618
52,629;1,9161166
52,637337;1,9156153
52,64567;1,9151142
52,654007;1,9146131
52,662342;1,9141122
52,670677;1,9136114
52,679012;1,9131107
52,687347;1,9126103
52,695683;1,91211
52,704018;1,9116098
52,712353;1,9111097
52,720688;1,9106097
52,729023;1,9101099
52,73736;1,9096102
52,745693;1,9091105
52,75403;1,908611
52,762363;1,9081117
52,7707;1,9076126
52,779034;1,9071136
52,78737;1,9066147
52,795704;1,9061159
52,80404;1,9056172
52,812374;1,9051187
52,82071;1,9046203
52,829044;1,904122
52,83738;1,9036238
52,845715;1,9031258
52,85405;1,902628
52,862385;1,9021302
52,87072;1,9016327
52,879055;1,9011352
52,88739;1,9006379
52,895725;1,9001406
52,90406;1,8996435
52,912395;1,8991466
52,92073;1,8986497
52,929066;1,898153
52,9374;1,8976563
52,945736;1,8971599
52,95407;1,8966637
52,962406;1,8961675
52,97074;1,8956715
52,979076;1,8951756
52,98741;1,8946798
52,995747;1,8941841
53,00408;1,8936886
53,012417;1,8931931
53,020752;1,8926978
53,029087;1,8922026
53,037422;1,8917075
53,045757;1,8912127
53,054092;1,890718
53,062428;1,8902234
53,070763;1,8897289
53,079098;1,8892345
53,087433;1,8887403
53,095768;1,8882462
53,104103;1,8877522
53,11244;1,8872583
53,120773;1,8867645
53,12911;1,8862709
53,137444;1,8857774
53,14578;1,8852841
53,154114;1,8847909
53,16245;1,8842978
53,170784;1,8838049
53,17912;1,8833121
53,187454;1,8828194
53,19579;1,8823268
53,204124;1,8818344
53,21246;1,881342
53,220795;1,8808498
53,22913;1,8803577
53,237465;1,8798658
53,2458;1,879374
53,254135;1,8788824
53,26247;1,8783909
53,270805;1,8778995
53,27914;1,8774083
53,287476;1,8769171
53,29581;1,8764261
53,304146;1,8759352
53,31248;1,8754444
53,320816;1,8749537
53,32915;1,8744632
53,337486;1,8739728
53,34582;1,8734825
53,354156;1,8729924
53,36249;1,8725024
53,370827;1,8720126
53,37916;1,8715229
53,387497;1,8710333
53,395832;1,8705438
53,404167;1,8700545
53,412502;1,8695652
53,420837;1,8690761
53,429173;1,8685871
53,437508;1,8680983
53,445843;1,8676095
53,454178;1,8671209
53,462513;1,8666325
53,470848;1,8661442
53,479183;1,865656
53,48752;1,865168
53,495853;1,86468
53,50419;1,8641922
53,512524;1,8637046
53,52086;1,863217
53,529194;1,8627295
53,53753;1,8622422
53,545864;1,861755
53,5542;1,8612679
53,562534;1,860781
53,57087;1,8602941
53,579205;1,8598075
53,58754;1,859321
53,595875;1,8588346
53,60421;1,8583484
53,612545;1,8578622
53,62088;1,8573762
53,629215;1,8568903
53,63755;1,8564045
53,645885;1,8559189
53,65422;1,8554333
53,662556;1,8549479
53,67089;1,8544626
53,679226;1,8539774
53,68756;1,8534924
53,695896;1,8530074
53,70423;1,8525226
53,712566;1,852038
53,7209;1,8515536
53,729237;1,8510692
53,73757;1,850585
53,745907;1,8501009
53,754242;1,8496169
53,762577;1,849133
53,770912;1,8486493
53,779247;1,8481656
53,787582;1,8476821
53,795918;1,8471987
53,804253;1,8467155
53,812588;1,8462323
53,820923;1,8457493
53,829258;1,8452663
53,837593;1,8447835
53,84593;1,844301
53,854263;1,8438185
53,8626;1,8433362
53,870934;1,842854
53,87927;1,842372
53,887604;1,84189
53,89594;1,8414081
53,904274;1,8409264
53,91261;1,8404448
53,920944;1,8399633
53,92928;1,839482
53,937614;1,8390007
53,94595;1,8385196
53,954285;1,8380386
53,96262;1,8375577
53,970955;1,8370769
53,97929;1,8365963
53,987625;1,8361158
53,99596;1,8356355
54,004295;1,8351554
54,01263;1,8346753
54,020966;1,8341954
54,0293;1,8337156
54,037636;1,8332359
54,04597;1,8327563
54,054306;1,8322768
54,06264;1,8317975
54,070976;1,8313183
54,07931;1,8308392
54,087646;1,8303602
54,09598;1,8298813
54,104317;1,8294026
54,11265;1,828924
54,120987;1,8284454
54,129322;1,827967
54,137657;1,8274888
54,145992;1,8270106
54,154327;1,8265327
54,162663;1,8260549
54,170998;1,8255773
54,179333;1,8250997
54,187668;1,8246223
54,196003;1,824145
54,204338;1,8236678
54,212673;1,8231907
54,22101;1,8227137
54,229343;1,8222369
54,23768;1,8217602
54,246014;1,8212836
54,25435;1,8208071
54,262684;1,8203307
54,27102;1,8198545
54,279354;1,8193784
54,28769;1,8189024
54,296024;1,8184265
54,30436;1,8179507
54,312695;1,8174751
54,32103;1,8169996
54,329365;1,8165243
54,3377;1,8160491
54,346035;1,815574
54,35437;1,8150991
54,362705;1,8146243
54,37104;1,8141496
54,379375;1,813675
54,38771;1,8132006
54,396046;1,8127263
54,40438;1,812252
54,412716;1,811778
54,42105;1,811304
54,429386;1,8108301
54,43772;1,8103564
54,446056;1,8098828
54,45439;1,8094093
54,462727;1,8089359
54,47106;1,8084626
54,479397;1,8079895
54,487732;1,8075165
